order_item_id,order_id,product_id,quantity,unit_price
12426,4126,67,4,86.14
12427,4127,162,1,476.08
12428,4127,5,3,111.66
12429,4127,136,1,343.91
12430,4127,138,1,318.68
12431,4128,32,5,200.04
12432,4128,59,4,421.7
12433,4128,113,2,124.73
12434,4129,131,1,293.36
12435,4129,65,3,43.46
12436,4129,159,2,202.82
12437,4129,114,3,199.65
12438,4130,106,5,535.88
12439,4131,30,4,320.37
12440,4131,76,5,30.1
12441,4131,39,1,94.03
12442,4131,2,4,95.38
12443,4131,114,1,199.65
12444,4132,110,5,132.92
12445,4133,68,2,516.71
12446,4134,93,2,113.11
12447,4134,148,5,370.9
12448,4134,121,4,28.94
12449,4134,40,4,286.23
12450,4135,189,3,272.36
12451,4135,27,3,341.09
12452,4135,175,1,93.54
12453,4135,13,4,40.16
12454,4136,83,1,14.89
12455,4137,127,4,407.41
12456,4138,21,4,79.04
12457,4139,194,5,214.77
12458,4139,29,1,182.94
12459,4139,182,1,395.98
12460,4140,122,5,130.41
12461,4140,142,3,27.66
12462,4140,65,3,43.46
12463,4140,46,3,164.14
12464,4141,112,4,207.15
12465,4141,27,4,341.09
12466,4141,136,4,343.91
12467,4141,161,1,421.14
12468,4142,110,1,132.92
12469,4142,125,5,284.82
12470,4142,34,2,246.77
12471,4142,177,2,41.89
12472,4143,195,3,208.26
12473,4143,60,2,43.15
12474,4143,77,1,252.54
12475,4143,151,5,61.37
12476,4143,31,2,359.62
12477,4144,93,2,113.11
12478,4145,46,4,164.14
12479,4145,191,5,135.02
12480,4145,94,2,206.3
12481,4145,160,2,20.63
12482,4146,119,5,307.6
12483,4146,72,5,71.09
12484,4146,177,1,41.89
12485,4146,14,2,314.21
12486,4147,89,5,331.45
12487,4148,69,4,242.9
12488,4148,74,5,38.04
12489,4148,177,5,41.89
12490,4148,120,5,197.94
12491,4148,161,1,421.14
12492,4149,46,2,164.14
12493,4150,194,1,214.77
12494,4150,104,5,290.39
12495,4150,34,2,246.77
12496,4151,25,5,108.42
12497,4151,191,1,135.02
12498,4151,4,2,200.28
12499,4151,144,3,563.42
12500,4152,169,2,256.85
12501,4152,10,1,52.75
12502,4152,18,4,77.43
12503,4152,104,2,290.39
12504,4153,16,5,502.0
12505,4153,58,3,164.63
12506,4153,96,5,26.86
12507,4153,87,1,219.31
12508,4154,32,4,200.04
12509,4154,101,1,148.93
12510,4154,113,4,124.73
12511,4155,39,5,94.03
12512,4155,147,4,436.62
12513,4155,104,2,290.39
12514,4155,89,4,331.45
12515,4156,34,3,246.77
12516,4157,97,4,260.06
12517,4157,132,2,273.02
12518,4158,16,2,502.0
12519,4158,159,2,202.82
12520,4159,71,5,266.04
12521,4159,93,1,113.11
12522,4159,12,4,357.17
12523,4160,69,4,242.9
12524,4160,5,2,111.66
12525,4160,157,5,440.66
12526,4160,113,4,124.73
12527,4160,144,1,563.42
12528,4161,52,1,14.53
12529,4161,163,1,314.36
12530,4161,74,1,38.04
12531,4161,31,4,359.62
12532,4161,194,4,214.77
12533,4162,139,3,135.21
12534,4162,75,2,36.16
12535,4162,132,5,273.02
12536,4163,7,1,118.44
12537,4163,194,3,214.77
12538,4164,16,4,502.0
12539,4164,58,1,164.63
12540,4164,180,5,344.64
12541,4164,81,5,112.67
12542,4165,10,2,52.75
12543,4165,99,4,78.89
12544,4165,71,3,266.04
12545,4165,145,5,408.11
12546,4166,73,3,286.55
12547,4167,157,5,440.66
12548,4167,14,2,314.21
12549,4167,163,1,314.36
12550,4167,81,3,112.67
12551,4168,4,5,200.28
12552,4168,33,5,331.9
12553,4168,126,1,215.5
12554,4168,168,2,93.42
12555,4169,109,2,157.97
12556,4169,68,1,516.71
12557,4169,95,1,49.93
12558,4169,30,3,320.37
12559,4170,31,5,359.62
12560,4171,84,2,35.71
12561,4171,126,5,215.5
12562,4171,85,5,64.37
12563,4171,77,1,252.54
12564,4171,124,5,301.09
12565,4172,47,1,582.59
12566,4172,125,4,284.82
12567,4172,79,2,215.46
12568,4173,43,2,48.94
12569,4173,129,3,136.72
12570,4173,84,3,35.71
12571,4173,1,2,215.01
12572,4173,114,2,199.65
12573,4174,95,2,49.93
12574,4175,93,1,113.11
12575,4175,19,2,375.18
12576,4175,82,3,282.58
12577,4175,95,2,49.93
12578,4175,15,3,372.05
12579,4176,21,5,79.04
12580,4176,24,4,142.48
12581,4176,113,3,124.73
12582,4176,142,1,27.66
12583,4177,32,1,200.04
12584,4177,54,5,35.45
12585,4177,160,3,20.63
12586,4178,132,1,273.02
12587,4179,192,1,303.95
12588,4179,24,2,142.48
12589,4179,75,1,36.16
12590,4180,127,3,407.41
12591,4181,71,3,266.04
12592,4182,85,4,64.37
12593,4183,155,4,476.8
12594,4183,55,4,83.86
12595,4183,56,5,120.51
12596,4183,198,2,223.99
12597,4183,40,4,286.23
12598,4184,147,5,436.62
12599,4184,150,4,106.35
12600,4184,68,5,516.71
12601,4184,115,2,173.98
12602,4184,58,1,164.63
12603,4185,39,5,94.03
12604,4185,173,1,75.55
12605,4185,95,4,49.93
12606,4185,46,1,164.14
12607,4185,53,3,145.79
12608,4186,51,1,235.07
12609,4186,106,2,535.88
12610,4186,12,3,357.17
12611,4186,113,1,124.73
12612,4187,123,5,330.49
12613,4187,53,3,145.79
12614,4188,23,1,81.81
12615,4188,36,5,205.7
12616,4188,166,2,96.22
12617,4188,81,4,112.67
12618,4188,138,4,318.68
12619,4189,74,4,38.04
12620,4189,49,3,215.8
12621,4189,111,2,135.65
12622,4189,77,1,252.54
12623,4189,54,3,35.45
12624,4190,178,3,349.05
12625,4190,153,4,160.01
12626,4190,72,5,71.09
12627,4191,95,1,49.93
12628,4192,150,2,106.35
12629,4192,82,1,282.58
12630,4192,28,5,233.92
12631,4192,76,4,30.1
12632,4192,98,5,254.14
12633,4193,149,2,100.68
12634,4193,123,1,330.49
12635,4193,106,2,535.88
12636,4193,200,2,43.53
12637,4193,59,1,421.7
12638,4194,40,2,286.23
12639,4194,54,5,35.45
12640,4194,62,5,59.8
12641,4195,27,5,341.09
12642,4195,170,4,82.84
12643,4196,197,2,56.22
12644,4197,7,2,118.44
12645,4197,157,4,440.66
12646,4197,186,1,192.91
12647,4198,2,3,95.38
12648,4198,7,2,118.44
12649,4198,200,5,43.53
12650,4199,98,4,254.14
12651,4199,110,1,132.92
12652,4199,132,4,273.02
12653,4199,78,2,197.89
12654,4200,11,3,430.48
12655,4200,189,4,272.36
12656,4200,42,5,101.17
12657,4200,119,5,307.6
12658,4201,110,1,132.92
12659,4201,52,3,14.53
12660,4201,106,2,535.88
12661,4201,129,4,136.72
12662,4202,136,5,343.91
12663,4202,15,5,372.05
12664,4203,52,1,14.53
12665,4203,49,5,215.8
12666,4204,8,5,284.76
12667,4204,24,2,142.48
12668,4204,156,3,296.28
12669,4204,149,4,100.68
12670,4205,13,3,40.16
12671,4205,162,1,476.08
12672,4205,176,5,292.66
12673,4205,120,4,197.94
12674,4206,27,5,341.09
12675,4206,1,5,215.01
12676,4207,49,2,215.8
12677,4207,104,5,290.39
12678,4207,118,1,28.97
12679,4207,136,4,343.91
12680,4208,147,4,436.62
12681,4208,100,5,319.15
12682,4208,3,5,404.88
12683,4208,4,1,200.28
12684,4208,97,2,260.06
12685,4209,151,2,61.37
12686,4209,13,3,40.16
12687,4209,80,2,361.56
12688,4209,187,5,324.95
12689,4210,97,1,260.06
12690,4210,83,4,14.89
12691,4210,129,5,136.72
12692,4211,174,4,191.18
12693,4212,35,5,330.21
12694,4212,41,5,547.72
12695,4212,162,4,476.08
12696,4212,74,5,38.04
12697,4212,26,4,58.7
12698,4213,56,1,120.51
12699,4214,143,1,264.23
12700,4215,55,5,83.86
12701,4215,68,5,516.71
12702,4215,144,3,563.42
12703,4215,186,3,192.91
12704,4215,2,3,95.38
12705,4216,117,5,119.68
12706,4216,142,2,27.66
12707,4216,147,2,436.62
12708,4216,12,3,357.17
12709,4216,70,4,520.18
12710,4217,139,4,135.21
12711,4217,97,2,260.06
12712,4217,178,4,349.05
12713,4218,47,1,582.59
12714,4219,18,5,77.43
12715,4219,172,1,430.82
12716,4220,181,4,66.74
12717,4220,109,3,157.97
12718,4220,192,1,303.95
12719,4220,187,3,324.95
12720,4221,148,2,370.9
12721,4221,122,1,130.41
12722,4221,163,5,314.36
12723,4221,176,4,292.66
12724,4221,78,5,197.89
12725,4222,180,2,344.64
12726,4223,135,3,55.71
12727,4223,45,2,68.19
12728,4223,165,4,79.84
12729,4223,199,1,308.38
12730,4224,108,5,352.85
12731,4224,189,5,272.36
12732,4225,6,3,307.71
12733,4225,74,4,38.04
12734,4225,21,5,79.04
12735,4225,86,1,384.29
12736,4226,162,4,476.08
12737,4226,188,2,374.71
12738,4227,73,2,286.55
12739,4228,123,3,330.49
12740,4229,36,5,205.7
12741,4229,70,3,520.18
12742,4229,124,3,301.09
12743,4229,153,2,160.01
12744,4230,29,5,182.94
12745,4230,128,2,240.38
12746,4231,58,5,164.63
12747,4231,185,4,487.43
12748,4231,10,4,52.75
12749,4231,91,4,488.53
12750,4232,9,3,131.35
12751,4232,136,1,343.91
12752,4233,134,3,266.56
12753,4233,71,1,266.04
12754,4233,184,1,45.47
12755,4233,103,3,349.59
12756,4234,115,2,173.98
12757,4234,76,1,30.1
12758,4234,105,5,535.75
12759,4234,99,5,78.89
12760,4235,131,3,293.36
12761,4235,170,2,82.84
12762,4235,82,3,282.58
12763,4235,110,3,132.92
12764,4236,39,5,94.03
12765,4236,68,4,516.71
12766,4236,86,4,384.29
12767,4237,45,5,68.19
12768,4237,157,1,440.66
12769,4237,46,4,164.14
12770,4237,147,2,436.62
12771,4238,184,4,45.47
12772,4238,108,5,352.85
12773,4239,12,1,357.17
12774,4239,111,1,135.65
12775,4239,171,3,463.0
12776,4240,27,2,341.09
12777,4240,59,4,421.7
12778,4240,133,2,68.09
12779,4241,105,2,535.75
12780,4241,172,5,430.82
12781,4241,138,2,318.68
12782,4241,135,2,55.71
12783,4241,56,5,120.51
12784,4242,135,3,55.71
12785,4242,100,4,319.15
12786,4242,36,5,205.7
12787,4242,40,4,286.23
12788,4242,92,2,145.31
12789,4243,106,3,535.88
12790,4243,111,4,135.65
12791,4243,23,3,81.81
12792,4243,16,4,502.0
12793,4243,59,3,421.7
12794,4244,14,1,314.21
12795,4244,144,3,563.42
12796,4244,80,5,361.56
12797,4244,52,2,14.53
12798,4244,126,4,215.5
12799,4245,124,3,301.09
12800,4245,60,1,43.15
12801,4246,9,2,131.35
12802,4246,14,4,314.21
12803,4246,187,4,324.95
12804,4246,20,3,232.19
12805,4247,163,1,314.36
12806,4247,10,3,52.75
12807,4247,150,5,106.35
12808,4247,112,1,207.15
12809,4248,22,4,399.25
12810,4248,2,4,95.38
12811,4248,13,3,40.16
12812,4248,153,5,160.01
12813,4248,28,3,233.92
12814,4249,87,2,219.31
12815,4249,80,1,361.56
12816,4249,185,1,487.43
12817,4250,122,5,130.41
12818,4251,103,4,349.59
12819,4251,34,3,246.77
12820,4251,168,2,93.42
12821,4252,166,3,96.22
12822,4253,183,3,163.37
12823,4253,34,5,246.77
12824,4254,130,4,217.69
12825,4254,118,2,28.97
12826,4254,176,2,292.66
12827,4254,51,1,235.07
12828,4254,15,4,372.05
12829,4255,96,1,26.86
12830,4255,199,1,308.38
12831,4255,103,4,349.59
12832,4255,146,1,349.99
12833,4256,174,1,191.18
12834,4256,171,4,463.0
12835,4256,104,1,290.39
12836,4256,193,2,27.92
12837,4256,17,3,150.79
12838,4257,164,2,237.67
12839,4258,9,3,131.35
12840,4258,6,2,307.71
12841,4258,105,2,535.75
12842,4259,108,5,352.85
12843,4259,66,3,584.58
12844,4259,63,4,159.4
12845,4259,80,3,361.56
12846,4260,111,3,135.65
12847,4260,173,1,75.55
12848,4261,50,4,90.51
12849,4261,73,3,286.55
12850,4261,128,1,240.38
12851,4262,106,1,535.88
12852,4263,131,5,293.36
12853,4263,96,3,26.86
12854,4264,184,5,45.47
12855,4264,141,4,305.82
12856,4265,92,5,145.31
12857,4265,154,4,100.44
12858,4265,164,3,237.67
12859,4266,190,1,133.88
12860,4266,48,3,319.6
12861,4266,16,3,502.0
12862,4266,67,2,86.14
12863,4266,186,5,192.91
12864,4267,196,1,271.04
12865,4267,59,1,421.7
12866,4268,71,2,266.04
12867,4268,187,2,324.95
12868,4268,60,5,43.15
12869,4268,6,4,307.71
12870,4269,181,3,66.74
12871,4269,72,2,71.09
12872,4269,76,2,30.1
12873,4269,165,2,79.84
12874,4270,180,5,344.64
12875,4270,80,4,361.56
12876,4270,89,4,331.45
12877,4270,174,3,191.18
12878,4270,117,1,119.68
12879,4271,121,3,28.94
12880,4271,117,4,119.68
12881,4271,34,3,246.77
12882,4272,124,3,301.09
12883,4272,39,1,94.03
12884,4272,190,5,133.88
12885,4272,131,1,293.36
12886,4272,55,4,83.86
12887,4273,161,1,421.14
12888,4273,169,5,256.85
12889,4273,20,5,232.19
12890,4273,6,4,307.71
12891,4274,75,5,36.16
12892,4274,45,5,68.19
12893,4274,158,2,298.57
12894,4274,131,1,293.36
12895,4274,43,4,48.94
12896,4275,34,5,246.77
12897,4275,32,2,200.04
12898,4275,33,4,331.9
12899,4276,130,4,217.69
12900,4276,90,1,343.43
12901,4276,155,2,476.8
12902,4277,133,1,68.09
12903,4277,152,3,245.22
12904,4277,19,3,375.18
12905,4278,145,3,408.11
12906,4278,147,5,436.62
12907,4278,146,3,349.99
12908,4278,23,2,81.81
12909,4279,174,3,191.18
12910,4279,90,1,343.43
12911,4279,97,2,260.06
12912,4280,74,3,38.04
12913,4280,53,3,145.79
12914,4281,184,4,45.47
12915,4282,132,1,273.02
12916,4283,167,2,178.64
12917,4283,56,5,120.51
12918,4283,19,3,375.18
12919,4283,188,5,374.71
12920,4284,62,5,59.8
12921,4284,83,3,14.89
12922,4284,116,3,338.18
12923,4285,6,1,307.71
12924,4285,191,2,135.02
12925,4285,121,5,28.94
12926,4285,54,2,35.45
12927,4285,177,1,41.89
12928,4286,19,2,375.18
12929,4287,79,5,215.46
12930,4287,164,1,237.67
12931,4287,39,3,94.03
12932,4287,25,3,108.42
12933,4288,197,5,56.22
12934,4288,127,5,407.41
12935,4288,142,2,27.66
12936,4289,163,1,314.36
12937,4289,117,3,119.68
12938,4289,14,1,314.21
12939,4289,125,4,284.82
12940,4290,160,3,20.63
12941,4291,164,4,237.67
12942,4292,99,2,78.89
12943,4292,172,2,430.82
12944,4293,104,2,290.39
12945,4293,46,2,164.14
12946,4293,66,4,584.58
12947,4293,183,3,163.37
12948,4294,40,5,286.23
12949,4294,1,5,215.01
12950,4294,197,1,56.22
12951,4294,127,3,407.41
12952,4295,11,2,430.48
12953,4295,124,4,301.09
12954,4295,132,5,273.02
12955,4295,160,5,20.63
12956,4296,127,2,407.41
12957,4296,170,5,82.84
12958,4296,85,5,64.37
12959,4296,42,5,101.17
12960,4297,50,5,90.51
12961,4297,100,3,319.15
12962,4297,145,3,408.11
12963,4297,28,3,233.92
12964,4298,28,5,233.92
12965,4298,174,2,191.18
12966,4298,151,5,61.37
12967,4299,116,2,338.18
12968,4299,184,5,45.47
12969,4299,146,2,349.99
12970,4300,38,1,361.94
12971,4300,191,4,135.02
12972,4300,155,3,476.8
12973,4300,5,1,111.66
12974,4301,155,3,476.8
12975,4301,186,2,192.91
12976,4301,148,4,370.9
12977,4302,115,4,173.98
12978,4302,140,1,521.79
12979,4302,190,3,133.88
12980,4303,189,2,272.36
12981,4303,58,1,164.63
12982,4303,50,4,90.51
12983,4304,199,3,308.38
12984,4304,59,4,421.7
12985,4304,19,3,375.18
12986,4304,171,4,463.0
12987,4304,55,1,83.86
12988,4305,109,3,157.97
12989,4305,192,1,303.95
12990,4305,25,2,108.42
12991,4305,119,1,307.6
12992,4305,98,1,254.14
12993,4306,12,2,357.17
12994,4307,136,5,343.91
12995,4307,109,5,157.97
12996,4307,79,3,215.46
12997,4307,170,5,82.84
12998,4308,15,1,372.05
12999,4308,197,2,56.22
13000,4308,2,3,95.38
13001,4308,90,2,343.43
13002,4309,167,5,178.64
13003,4309,14,1,314.21
13004,4309,108,3,352.85
13005,4309,50,2,90.51
13006,4309,25,4,108.42
13007,4310,154,5,100.44
13008,4310,54,4,35.45
13009,4310,44,5,474.36
13010,4310,187,2,324.95
13011,4311,74,2,38.04
13012,4311,173,2,75.55
13013,4311,99,4,78.89
13014,4311,199,5,308.38
13015,4312,122,3,130.41
13016,4312,82,2,282.58
13017,4312,50,3,90.51
13018,4312,23,2,81.81
13019,4312,20,5,232.19
13020,4313,35,3,330.21
13021,4313,169,4,256.85
13022,4313,7,5,118.44
13023,4313,114,2,199.65
13024,4314,80,3,361.56
13025,4315,168,1,93.42
13026,4315,156,5,296.28
13027,4315,69,5,242.9
13028,4316,169,5,256.85
13029,4316,70,4,520.18
13030,4316,81,2,112.67
13031,4316,174,3,191.18
13032,4317,142,1,27.66
13033,4317,72,5,71.09
13034,4318,197,4,56.22
13035,4318,127,1,407.41
13036,4319,116,4,338.18
13037,4319,59,5,421.7
13038,4319,171,3,463.0
13039,4320,166,4,96.22
13040,4321,83,1,14.89
13041,4322,40,1,286.23
13042,4322,90,2,343.43
13043,4322,23,1,81.81
13044,4322,166,5,96.22
13045,4322,31,4,359.62
13046,4323,34,5,246.77
13047,4323,5,1,111.66
13048,4323,123,3,330.49
13049,4323,91,3,488.53
13050,4324,107,5,293.81
13051,4324,110,4,132.92
13052,4324,20,4,232.19
13053,4325,176,3,292.66
13054,4325,97,1,260.06
13055,4325,3,3,404.88
13056,4325,24,2,142.48
13057,4326,1,1,215.01
13058,4326,197,2,56.22
13059,4326,21,4,79.04
13060,4327,88,3,384.78
13061,4327,117,4,119.68
13062,4327,97,3,260.06
13063,4328,165,4,79.84
13064,4328,198,2,223.99
13065,4328,102,2,508.02
13066,4328,93,5,113.11
13067,4329,123,1,330.49
13068,4329,78,3,197.89
13069,4329,22,1,399.25
13070,4329,196,4,271.04
13071,4330,84,2,35.71
13072,4330,158,2,298.57
13073,4330,6,2,307.71
13074,4330,193,1,27.92
13075,4330,186,5,192.91
13076,4331,110,2,132.92
13077,4331,195,1,208.26
13078,4331,180,3,344.64
13079,4332,163,4,314.36
13080,4332,6,3,307.71
13081,4332,108,2,352.85
13082,4332,26,4,58.7
13083,4333,4,2,200.28
13084,4333,83,3,14.89
13085,4334,140,1,521.79
13086,4334,153,4,160.01
13087,4335,18,2,77.43
13088,4335,163,1,314.36
13089,4335,107,5,293.81
13090,4335,39,4,94.03
13091,4335,149,1,100.68
13092,4336,15,1,372.05
13093,4336,123,4,330.49
13094,4336,29,4,182.94
13095,4337,102,5,508.02
13096,4338,57,4,73.15
13097,4339,15,3,372.05
13098,4339,85,1,64.37
13099,4339,148,1,370.9
13100,4339,16,4,502.0
13101,4340,164,4,237.67
13102,4340,175,2,93.54
13103,4340,121,1,28.94
13104,4340,114,5,199.65
13105,4340,156,5,296.28
13106,4341,106,5,535.88
13107,4341,114,5,199.65
13108,4341,9,4,131.35
13109,4342,141,4,305.82
13110,4343,158,2,298.57
13111,4343,108,2,352.85
13112,4343,18,5,77.43
13113,4344,57,4,73.15
13114,4344,5,5,111.66
13115,4344,132,5,273.02
13116,4344,172,3,430.82
13117,4344,193,4,27.92
13118,4345,145,2,408.11
13119,4345,139,3,135.21
13120,4345,131,2,293.36
13121,4345,130,4,217.69
13122,4346,160,4,20.63
13123,4346,104,5,290.39
13124,4346,136,4,343.91
13125,4347,115,5,173.98
13126,4347,65,2,43.46
13127,4348,4,1,200.28
13128,4348,200,5,43.53
13129,4349,17,3,150.79
13130,4349,84,5,35.71
13131,4349,66,3,584.58
13132,4349,125,1,284.82
13133,4350,50,2,90.51
13134,4351,116,1,338.18
13135,4351,39,1,94.03
13136,4351,187,3,324.95
13137,4351,169,4,256.85
13138,4352,196,3,271.04
13139,4352,188,1,374.71
13140,4352,134,5,266.56
13141,4352,17,2,150.79
13142,4353,47,5,582.59
13143,4353,76,1,30.1
13144,4353,193,2,27.92
13145,4353,104,4,290.39
13146,4353,79,1,215.46
13147,4354,84,2,35.71
13148,4354,15,2,372.05
13149,4354,146,1,349.99
13150,4354,72,3,71.09
13151,4355,105,1,535.75
13152,4355,164,2,237.67
13153,4355,61,1,100.74
13154,4355,121,5,28.94
13155,4355,138,1,318.68
13156,4356,28,1,233.92
13157,4356,132,2,273.02
13158,4356,187,4,324.95
13159,4357,6,1,307.71
13160,4357,7,3,118.44
13161,4357,71,4,266.04
13162,4357,113,3,124.73
13163,4357,153,3,160.01
13164,4358,68,5,516.71
13165,4358,16,1,502.0
13166,4358,198,3,223.99
13167,4358,89,1,331.45
13168,4358,175,5,93.54
13169,4359,158,2,298.57
13170,4359,66,4,584.58
13171,4360,145,5,408.11
13172,4360,24,2,142.48
13173,4360,181,4,66.74
13174,4360,161,5,421.14
13175,4360,19,5,375.18
13176,4361,6,5,307.71
13177,4362,110,5,132.92
13178,4362,174,1,191.18
13179,4362,13,3,40.16
13180,4362,164,3,237.67
13181,4362,109,1,157.97
13182,4363,164,1,237.67
13183,4363,110,1,132.92
13184,4363,185,4,487.43
13185,4363,100,4,319.15
13186,4364,156,2,296.28
13187,4364,72,1,71.09
13188,4365,121,3,28.94
13189,4365,13,5,40.16
13190,4365,143,3,264.23
13191,4365,8,5,284.76
13192,4366,72,1,71.09
13193,4366,174,3,191.18
13194,4367,166,5,96.22
13195,4367,123,3,330.49
13196,4367,125,4,284.82
13197,4367,183,2,163.37
13198,4367,176,3,292.66
13199,4368,9,2,131.35
13200,4369,51,1,235.07
13201,4370,17,4,150.79
13202,4370,192,1,303.95
13203,4370,134,4,266.56
13204,4371,151,4,61.37
13205,4371,143,2,264.23
13206,4371,156,2,296.28
13207,4372,157,4,440.66
13208,4372,78,4,197.89
13209,4372,163,3,314.36
13210,4373,157,3,440.66
13211,4374,89,1,331.45
13212,4374,130,5,217.69
13213,4374,55,5,83.86
13214,4374,47,1,582.59
13215,4374,93,1,113.11
13216,4375,35,4,330.21
13217,4376,55,5,83.86
13218,4376,68,2,516.71
13219,4377,114,4,199.65
13220,4377,193,4,27.92
13221,4378,137,3,219.02
13222,4379,79,2,215.46
13223,4379,174,2,191.18
13224,4379,43,5,48.94
13225,4379,109,3,157.97
13226,4379,130,3,217.69
13227,4380,51,3,235.07
13228,4380,178,5,349.05
13229,4380,72,2,71.09
13230,4381,62,5,59.8
13231,4382,31,1,359.62
13232,4383,166,4,96.22
13233,4383,87,5,219.31
13234,4383,123,3,330.49
13235,4384,173,3,75.55
13236,4385,54,5,35.45
13237,4386,196,2,271.04
13238,4386,93,4,113.11
13239,4386,95,3,49.93
13240,4386,64,1,472.34
13241,4386,41,5,547.72
13242,4387,157,2,440.66
13243,4387,127,1,407.41
13244,4388,82,2,282.58
13245,4388,43,2,48.94
13246,4388,39,3,94.03
13247,4388,175,2,93.54
13248,4389,179,2,220.51
13249,4389,38,5,361.94
13250,4389,25,3,108.42
13251,4390,148,2,370.9
13252,4390,111,5,135.65
13253,4390,84,1,35.71
13254,4390,112,4,207.15
13255,4391,58,1,164.63
13256,4391,96,1,26.86
13257,4392,182,3,395.98
13258,4392,67,5,86.14
13259,4392,177,1,41.89
13260,4392,84,3,35.71
13261,4393,44,5,474.36
13262,4393,157,2,440.66
13263,4393,75,5,36.16
13264,4393,11,4,430.48
13265,4393,122,2,130.41
13266,4394,189,4,272.36
13267,4394,89,2,331.45
13268,4394,134,5,266.56
13269,4395,188,4,374.71
13270,4395,192,1,303.95
13271,4396,193,3,27.92
13272,4396,41,5,547.72
13273,4396,162,4,476.08
13274,4396,164,2,237.67
13275,4397,5,3,111.66
13276,4397,135,5,55.71
13277,4397,16,2,502.0
13278,4397,95,2,49.93
13279,4398,37,1,538.33
13280,4398,194,4,214.77
13281,4398,52,4,14.53
13282,4398,181,3,66.74
13283,4399,17,1,150.79
13284,4400,51,4,235.07
13285,4400,35,1,330.21
13286,4400,163,2,314.36
13287,4401,197,4,56.22
13288,4401,25,4,108.42
13289,4401,74,3,38.04
13290,4402,179,4,220.51
13291,4402,140,2,521.79
13292,4402,131,4,293.36
13293,4402,173,1,75.55
13294,4403,113,5,124.73
13295,4403,152,5,245.22
13296,4404,3,3,404.88
13297,4404,135,2,55.71
13298,4404,8,5,284.76
13299,4404,177,2,41.89
13300,4405,150,2,106.35
13301,4405,141,2,305.82
13302,4405,190,5,133.88
13303,4405,20,4,232.19
13304,4405,46,3,164.14
13305,4406,177,4,41.89
13306,4406,192,4,303.95
13307,4406,94,3,206.3
13308,4406,50,3,90.51
13309,4407,30,3,320.37
13310,4407,41,4,547.72
13311,4407,161,2,421.14
13312,4408,40,5,286.23
13313,4408,4,2,200.28
13314,4409,198,3,223.99
13315,4409,105,2,535.75
13316,4409,66,5,584.58
13317,4410,176,5,292.66
13318,4410,188,1,374.71
13319,4410,99,4,78.89
13320,4410,32,1,200.04
13321,4410,54,5,35.45
13322,4411,12,5,357.17
13323,4411,187,2,324.95
13324,4411,111,5,135.65
13325,4411,146,5,349.99
13326,4412,88,4,384.78
13327,4412,20,5,232.19
13328,4412,10,2,52.75
13329,4413,185,4,487.43
13330,4413,39,2,94.03
13331,4413,158,5,298.57
13332,4413,37,5,538.33
13333,4413,19,4,375.18
13334,4414,79,2,215.46
13335,4415,130,1,217.69
13336,4415,96,1,26.86
13337,4415,180,2,344.64
13338,4415,127,4,407.41
13339,4416,163,3,314.36
13340,4416,4,4,200.28
13341,4417,86,3,384.29
13342,4417,167,1,178.64
13343,4417,194,5,214.77
13344,4417,107,4,293.81
13345,4417,46,5,164.14
13346,4418,19,3,375.18
13347,4418,36,2,205.7
13348,4418,55,5,83.86
13349,4419,140,5,521.79
13350,4419,158,5,298.57
13351,4419,150,5,106.35
13352,4419,173,4,75.55
13353,4419,1,1,215.01
13354,4420,18,3,77.43
13355,4420,24,5,142.48
13356,4420,1,2,215.01
13357,4420,118,2,28.97
13358,4420,26,4,58.7
13359,4421,63,4,159.4
13360,4422,8,5,284.76
13361,4422,130,3,217.69
13362,4422,167,3,178.64
13363,4422,86,3,384.29
13364,4422,143,2,264.23
13365,4423,35,2,330.21
13366,4423,200,4,43.53
13367,4423,29,4,182.94
13368,4423,51,4,235.07
13369,4424,55,1,83.86
13370,4424,144,5,563.42
13371,4424,58,1,164.63
13372,4424,199,5,308.38
13373,4425,78,2,197.89
13374,4426,77,5,252.54
13375,4426,179,4,220.51
13376,4426,62,5,59.8
13377,4426,12,4,357.17
13378,4426,198,3,223.99
13379,4427,132,1,273.02
13380,4427,184,5,45.47
13381,4427,67,1,86.14
13382,4427,46,5,164.14
13383,4428,17,5,150.79
13384,4429,72,1,71.09
13385,4429,119,2,307.6
13386,4429,43,1,48.94
13387,4429,154,1,100.44
13388,4430,99,5,78.89
13389,4430,92,4,145.31
13390,4431,100,1,319.15
13391,4431,2,2,95.38
13392,4431,56,2,120.51
13393,4432,35,1,330.21
13394,4433,136,1,343.91
13395,4433,30,3,320.37
13396,4433,115,2,173.98
13397,4433,193,2,27.92
13398,4434,127,5,407.41
13399,4434,81,5,112.67
13400,4435,24,2,142.48
13401,4435,21,1,79.04
13402,4435,137,4,219.02
13403,4435,82,2,282.58
13404,4435,157,1,440.66
13405,4436,30,2,320.37
13406,4436,98,4,254.14
13407,4436,89,2,331.45
13408,4437,23,1,81.81
13409,4437,142,5,27.66
13410,4437,146,3,349.99
13411,4437,27,2,341.09
13412,4438,11,1,430.48
13413,4439,118,5,28.97
13414,4440,194,1,214.77
13415,4440,83,2,14.89
13416,4441,164,5,237.67
13417,4441,44,1,474.36
13418,4441,40,1,286.23
13419,4441,50,2,90.51
13420,4442,9,5,131.35
13421,4442,46,1,164.14
13422,4442,8,5,284.76
13423,4442,145,3,408.11
